fx,sno,title,imdbRating,id,sentiment
2241,2241,Batman: The Brave and the Bold (TV Series 2008–2011),7.2,1719_2,0
2242,2242,Oscar 2009 - Die Academy Awards (2009),8,5107_4,0
2243,2243,Mumbai Meri Jaan (2008),7.9,2284_3,0
2244,2244,Chuck Chuck Versus the Suburbs (TV Episode 2009),8.6,1430_10,1
2245,2245,Marmaduke (2010),4.1,5207_10,1
2246,2246,Retreat (2011),5.8,2800_8,1
2247,2247,Verrat im Fort Bravo (1953),6.7,7550_1,0
2248,2248,Les contes de la nuit (2011),6.7,9035_9,1
2249,2249,Game Change - Der Sarah-Palin-Effekt (TV Movie 2012),7.5,11548_10,1
2250,2250,Metaluna IV antwortet nicht (1955),5.8,6037_4,1
2251,2251,Conan The One Hour of Footage George Lucas Hasn't Messed With (TV Episode 2011),7.3,518_4,0
2252,2252,Mad The Iron Giant Lady/Raising a New Hope (TV Episode 2012),6.9,12237_2,0
2253,2253,Thattathin Marayathu (2012),7.6,10266_7,1
2254,2254,Einer kam durch (1957),7.2,12032_1,0
2255,2255,Die sechs Verdächtigen (1968),6.1,2494_4,0
2256,2256,Star! (1968),6.6,8062_3,0
2257,2257,Emmerdale Farm (TV Series 1972– ),4.9,4665_1,0
2258,2258,Barnaby Jones (TV Series 1973–1980),7,6082_8,1
2259,2259,Revolte in der Unterwelt (1973),7,7225_4,0
2260,2260,Taxi (TV Series 1978–1983),7.9,9080_1,0
2261,2261,Buck Rogers (TV Movie 1979),6.3,9606_4,0
2262,2262,Die Rache der Kannibalen (1981),5.2,494_2,0
2263,2263,Iceman - Der Mann der aus dem Eis kam (1984),6.1,6274_10,1
2264,2264,Die Farbe Lila (1985),7.8,4170_9,0
2265,2265,Can't Buy Me Love (1987),6.7,9218_10,0
2266,2266,Spacecop L.A. 1991 (1988),6.2,10377_8,1
2267,2267,The Walking Dead (1936),6.8,10597_10,1
2268,2268,Gremlins 2 - Die Rückkehr der kleinen Monster (1990),6.3,958_4,0
2269,2269,Der Schätzer (1991),6.8,9958_4,0
2270,2270,On Your Mark (1995),7.7,129_9,1
2271,2271,John Carpenters Vampires (1998),6.1,2804_9,1
2272,2272,English Babu Desi Mem - Der Junge aus England und das Indische Mädchen (1996),4.7,8935_1,0
2273,2273,Wirey Spindell (2000),4.5,12229_3,0
2274,2274,A Dog of Flanders (1999),6.3,5048_4,0
2275,2275,Weil ich ein Mädchen bin (1999),6.5,6509_4,0
2276,2276,Minnie's Yoo Hoo (1930),5.8,1812_8,1
2277,2277,The Queen of Sheba (1921),7,5695_1,0
2278,2278,My Architect (2003),7.4,2021_10,1
2279,2279,Letzte Blicke: Das Hotel Hyperion (Video 2004),3.2,9892_2,0
2280,2280,Hostel (2005),5.8,9239_10,1
2281,2281,Punisher: War Zone (2008),6,5398_2,0
2282,2282,The 52nd Annual Golden Globe Awards (TV Movie 1995),6.6,4458_7,0
2283,2283,Budd Boetticher: An American Original (Video 2005),6.4,11730_8,1
2284,2284,Lovejoy Riding in Rollers (1 of 2) (TV Episode 1991),7.5,9853_1,0
2285,2285,Full Metal Jacket (1987),8.4,2258_10,1
2286,2286,Django Unchained (2012),8.5,9345_10,1
2287,2287,12 Years a Slave (2013),8.3,64_3,0
2288,2288,Die vier Federn (2002),6.5,10423_9,1
2289,2289,Die Katze auf dem heißen Blechdach (1958),8.1,2220_9,1
2290,2290,Die Tribute von Panem - Catching Fire (2013),7.9,192_10,1
2291,2291,The Big Red One (1980),7.3,12143_9,1
2292,2292,Liebe nach Fahrplan (1966),7.8,2113_7,1
2293,2293,Küss den Frosch (2009),7.2,5294_10,1
2294,2294,Der Todeskuß (1947),7.6,7025_9,1
2295,2295,Das Bourne Vermächtnis (2012),6.7,6300_3,1
2296,2296,Der Manchurian Kandidat (2004),6.6,8043_2,0
2297,2297,Es lebe die Freiheit (1931),7.7,6628_1,0
2298,2298,Die heiße Spur (1975),7.2,12138_3,0
2299,2299,Fitzcarraldo (1982),8.1,1333_7,1
2300,2300,Das Verbrechen des Herrn Lange (1936),7.6,10515_3,0
2301,2301,Ein Satansbraten kommt selten Allein (1991),4.3,11949_9,1
2302,2302,Ace Ventura - Ein tierischer Detektiv (1994),6.9,2854_1,0
2303,2303,Virtuosity (1995),5.5,142_8,1
2304,2304,Lügen und Geheimnisse (1996),8,3706_1,0
2305,2305,Entscheidung in der Sierra (1941),7.6,6149_10,1
2306,2306,Zoku Zatôichi monogatari (1962),7.4,8429_3,0
2307,2307,De stilte van het naderen (TV Movie 2000),8,6151_10,1
2308,2308,The Making of 'Marie Antoinette' (Video 2007),6.4,4861_8,1
2309,2309,The Lucky Ones (2008),7.1,8764_9,1
2310,2310,All Inclusive (2009),5.5,540_1,0
2311,2311,Our World (Video 2007),6.3,10693_1,0
2312,2312,Gregs Tagebuch - Von Idioten umzingelt! (2010),6.2,2346_4,0
2313,2313,World's Greatest Dad (2009),7,1532_4,1
2314,2314,Eva - Gefühle kann man nicht programmieren (2011),6.6,1099_2,0
2315,2315,Freunde mit gewissen Vorzügen (2011),6.6,3818_10,1
2316,2316,Singh Saab the Great (2013),6.2,2617_10,1
2317,2317,Drei Uhr nachts (1956),7.8,1709_1,0
2318,2318,The Trespasser (1929),8,4649_10,1
2319,2319,Sanford and Son When John Comes Marching Home (TV Episode 1977),7.4,4085_10,1
2320,2320,Eastbound & Down (TV Series 2009– ),8.3,4478_9,1
2321,2321,König Salomons Diamanten (1950),6.9,1032_10,1
2322,2322,Logic Room - Der Tod ist unberechenbar (2007),6.7,3642_7,0
2323,2323,Warehouse 13 (TV Series 2009– ),7.6,5656_8,1
2324,2324,Enter the Void (2009),7.3,11916_3,0
2325,2325,Upside Down (2012),6.4,6672_10,1
2326,2326,Fright Night (2011),6.4,4225_7,1
2327,2327,Meine erfundene Frau (2011),6.4,996_3,0
2328,2328,Autograph (2010),7.5,7421_10,1
2329,2329,Das Geheimnis des steinernen Monsters (1957),6.5,9431_7,0
2330,2330,Die süße Haut (1964),7.6,11121_9,1
2331,2331,Die Nacht der Generale (1967),7.4,5054_8,1
2332,2332,Funny Girl (1968),7.6,9187_8,1
2333,2333,Salesman (1968),7.9,9096_7,1
2334,2334,Monster des Grauens greifen an (1970),5.6,10318_8,1
2335,2335,Do Aur Do Paanch (1980),7.2,5348_2,1
2336,2336,Arthur: Kein Kind von Traurigkeit (1981),6.9,6666_8,1
2337,2337,Ariel (1988),7.6,6648_9,0
2338,2338,Fluß der Wahrheit (1937),5.9,1405_10,1
2339,2339,Mikrokosmos - Das Volk der Gräser (1996),7.9,8981_4,1
2340,2340,Les Misérables (1998),7.5,10248_9,1
2341,2341,The Amanda Show (TV Series 1999–2002),6.8,4101_8,1
2342,2342,Otesánek (2000),7.3,3076_4,0
2343,2343,The Eyes of Tammy Faye (2000),7.1,1598_1,0
2344,2344,Drug-Taking and the Arts (1994),7.3,8430_10,1
2345,2345,The Bernie Mac Show (TV Series 2001–2006),6.8,9999_1,0
2346,2346,With the Marines at Tarawa (1944),7,805_1,0
2347,2347,Ellen: The Ellen DeGeneres Show (TV Series 2003– ),7.4,7821_7,1
2348,2348,Sommersturm (2004),7.6,10849_10,1
2349,2349,Metal: A Headbanger's Journey (2005),8.1,8400_7,0
2350,2350,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),7.8,4807_4,0
2351,2351,M*A*S*H The Gun (TV Episode 1975),7.6,8353_4,0
2352,2352,Mork vom Ork The Honeymoon (TV Episode 1981),7.1,10445_10,1
2353,2353,Todsünde (1945),7.8,7058_2,0
2354,2354,Dogville (2003),8,9715_2,0
2355,2355,Super Friends (TV Series 1973–2011),7.2,10934_3,0
2356,2356,Die Regenschirme von Cherbourg (1964),7.8,8215_10,1
2357,2357,Django - Sein Gesangbuch war der Colt (1966),6.7,7268_10,1
2358,2358,Mere Apne (1971),7.5,5521_8,1
2359,2359,Vier irre Typen (1979),7.8,8565_1,0
2360,2360,Memoiren einer Überlebenden (1981),5.6,8197_3,0
2361,2361,Der Stoff aus dem die Helden sind (1983),7.9,12004_9,1
2362,2362,Neco z Alenky (1988),7.5,10257_3,0
2363,2363,Bud & Doyle: Total bio. Garantiert schädlich. (1996),4.3,6260_2,0
2364,2364,Gridlock'd - Voll drauf! (1997),7,10481_9,1
2365,2365,Abe Lincoln in Illinois (1940),7.5,7598_2,0
2366,2366,Crocodile Dundee in Los Angeles (2001),4.7,8106_10,0
2367,2367,Asterix & Obelix: Mission Kleopatra (2002),6.6,8049_3,0
2368,2368,Behind the Scenes: Die Hard - With a Vengeance (TV Movie 1995),6.1,7124_2,0
2369,2369,L.A. Crash (2004),7.9,3858_1,0
2370,2370,The Jeffersons Anatomy of a Stain (TV Episode 1982),5.5,1445_9,1
2371,2371,Queer as Folk Mr. Right (Never Broke a Promise) (TV Episode 2005),8.3,6346_1,0
2372,2372,Die Geschwister Savage (2007),7.2,678_7,1
2373,2373,Sunshine Cleaning (2008),6.9,10247_1,0
2374,2374,Frequently Asked Questions About Time Travel (2009),7.2,1287_8,1
2375,2375,A Perfect Getaway (2009),6.5,11873_1,0
2376,2376,Undisputed III: Redemption (2010),7.5,7198_1,0
2377,2377,Arya 2 (2009),7.1,3237_7,0
2378,2378,The Nostalgia Critic (TV Series 2007– ),8.7,2029_8,1
2379,2379,Taffe Mädels (2013),6.7,26_10,1
2380,2380,The Nostalgia Critic When Is Something So Bad It's Good? (TV Episode 2014),7.4,9153_1,0
2381,2381,Die Zeitmaschine (1960),7.6,12004_2,0
2382,2382,Die Geschichte der Nana S. (1962),8.1,4105_10,1
2383,2383,Die Simpsons The Bart Wants What It Wants (TV Episode 2002),7,1168_10,1
2384,2384,Planet Erde (TV Series 2006– ),9.5,5312_4,0
2385,2385,Ein Monster in Paris (2011),6.7,2907_1,0
2386,2386,W. (2008),6.4,7247_9,1
2387,2387,Gegen alle Flaggen (1952),6.8,107_10,1
2388,2388,Saturday Night Live Bradley Cooper/TV on the Radio (TV Episode 2009),6.7,412_2,1
2389,2389,Tucker & Dale vs Evil (2010),7.6,2078_4,0
2390,2390,Captain John Smith and Pocahontas (1953),4.6,7997_9,1
2391,2391,Cleanskin (2012),6.3,12397_10,0
2392,2392,Jane by Design (TV Series 2011– ),7.3,10052_7,1
2393,2393,Cougar Town - 40 ist das neue 20 Between Two Worlds (TV Episode 2013),8.4,6559_7,0
2394,2394,Kaltblütig (1967),8,12143_4,0
2395,2395,Die Dinge des Lebens (1970),7.8,3496_7,1
2396,2396,Rückkehr zum Planet der Affen (1970),6.1,3569_10,1
2397,2397,Fem myror är fler än fyra elefanter (TV Mini-Series 1973),8,9270_10,0
2398,2398,Kein Koks für Sherlock Holmes (1976),6.8,2811_3,1
2399,2399,Les rois du gag (1985),4.9,9673_7,0
2400,2400,D.O.A. - Bei Ankunft Mord (1988),6.1,325_1,0
2401,2401,Tequila Sunrise (1988),5.9,11741_3,0
2402,2402,Boomerang (1992),5.3,10562_7,1
2403,2403,Kingpin - Zwei Trottel auf der Bowlingbahn (1996),6.9,5687_9,1
2404,2404,Ich kann's kaum erwarten (1998),6.5,4601_4,1
2405,2405,Neighbors (1920),7.7,5698_8,1
2406,2406,Nigahen: Nagina Part II (1989),5.4,11257_4,0
2407,2407,Lost Heaven (2002),7.1,4391_1,0
2408,2408,Basic - Hinter jeder Lüge eine Wahrheit (2003),6.5,4703_10,1
2409,2409,The Miracle of the Cards (TV Movie 2001),5.6,12191_3,0
2410,2410,Zenon III: Das Rennen zum Mond (TV Movie 2004),5.4,113_8,1
2411,2411,Hustle - Unehrlich währt am längsten (TV Series 2004– ),8.2,9831_1,0
2412,2412,Der beste Mann (1948),7.4,7388_7,1
2413,2413,Platoon (1986),8.2,1661_10,1
2414,2414,Dayereh-e zangi (2008),7.6,3703_2,0
2415,2415,King of Comedy (1982),7.8,6077_2,0
2416,2416,Rain Man (1988),8,935_4,0
2417,2417,Alice im Wunderland (2010),6.5,7617_7,1
2418,2418,The Great Raid - Tag der Befreiung (2005),6.7,7387_3,0
2419,2419,Milk (2008),7.7,7889_7,0
2420,2420,Collateral (2004),7.6,803_3,0
2421,2421,Escape Plan (2013),6.8,9557_9,1
2422,2422,Blood and Bone (2009),6.7,4299_10,1
2423,2423,Wu xia (2011),7.1,6785_3,1
2424,2424,Driven (2001),4.4,5185_7,1
2425,2425,Die Frau in den Dünen (1964),8.3,9590_1,0
2426,2426,Inferno und Ekstase (1965),7.2,10811_9,1
2427,2427,I Like Your Nerve (1931),5.4,34_1,0
2428,2428,Leben und sterben in L.A. (1985),7.2,12221_2,0
2429,2429,Heartbreak Ridge (1986),6.8,6436_10,1
2430,2430,Broadcast News - Nachrichtenfieber (1987),7.2,8299_2,0
2431,2431,Total Recall - Die totale Erinnerung (1990),7.5,7242_9,1
2432,2432,Don't Scream... Die Spur in den Tod (1991),6.2,3247_10,1
2433,2433,Immer noch ein seltsames Paar (1998),6.4,8466_3,0
2434,2434,In the Navy (1941),7.2,5784_9,1
2435,2435,Biwi No. 1 (1999),5.4,794_7,1
2436,2436,Cowboy Bebop (TV Series 1998– ),9,4986_3,0
2437,2437,Lila dit ça (2004),7.1,7786_7,1
2438,2438,Verliebt in eine Hexe I Confess (TV Episode 1968),8,9324_10,0
2439,2439,Have Gun - Will Travel Les Girls (TV Episode 1959),7.6,2095_9,1
2440,2440,Seinfeld The Junk Mail (TV Episode 1997),8.5,10798_1,0
2441,2441,Der Baader Meinhof Komplex (2008),7.4,4193_1,0
2442,2442,Das Hundehotel (2009),5.3,12063_10,1
2443,2443,Mai tian (2009),5.9,3976_7,1
2444,2444,Ein Platz an der Sonne (1951),7.9,8657_1,0
2445,2445,Der Siebente ist dran (1956),7.6,2850_4,0
2446,2446,Die Nacht kennt keine Schatten (1957),7,4522_7,1
2447,2447,Der alte Mann und das Meer (1958),7,6028_1,0
2448,2448,Die Simpsons Treehouse of Horror III (TV Episode 1992),7.6,6000_4,0
2449,2449,Wolfman (2010),5.8,8712_1,0
2450,2450,Life During Wartime (2009),6.5,3969_8,1
2451,2451,Il nascondiglio (2007),6.1,4245_4,0
2452,2452,Sucker Punch (2011),6.1,3873_7,0
2453,2453,JONAS - Die Serie (TV Series 2009–2010),4.5,68_9,1
2454,2454,The Tourist (2010),6,890_9,1
2455,2455,Hierro (2009),5.7,5922_1,0
2456,2456,Die verlorene Welt (1925),7.1,2582_2,0
2457,2457,Zambezia - In jedem steckt ein kleiner Held (2012),5.8,5704_4,0
2458,2458,Tezz (2012),3.9,9307_8,1
2459,2459,Bad Movie Beatdown Beverly Hills Cop III (TV Episode 2009),5.4,4114_8,1
2460,2460,Murder 2 (2011),5.8,5540_7,1
2461,2461,The Story of Film: An Odyssey (TV Series 2011– ),8.2,157_10,1
2462,2462,The Carrie Diaries (TV Series 2013–2014),7,748_1,0
2463,2463,Stories We Tell (2012),7.7,7045_1,0
2464,2464,God's Not Dead (2014),4.9,9526_3,0
2465,2465,General Hospital (TV Series 1963– ),6.9,6519_2,0
2466,2466,Der rosarote Panther (TV Series 1969–1976),7.7,11254_4,0
2467,2467,Die Unschuld (1976),7.5,9498_1,0
2468,2468,Yours Sincerely (1933),6.3,7192_8,1
2469,2469,Auf ein Neues (1979),6.6,2388_1,0
2470,2470,Menschen am Fluß (1984),6.3,12002_8,1
2471,2471,Campion (TV Series 1989–1990),7.7,8394_1,0
2472,2472,Nightmare on Elm Street 4 (1988),5.6,10656_8,0
2473,2473,Die Stimme des Mondes (1990),6.5,7261_9,1
2474,2474,Die Spur führt zurück - The two Jakes (1990),6.1,10434_8,1
2475,2475,SeaQuest (TV Series 1993–1996),6.7,139_9,1
2476,2476,Ein verrücktes Paar (1993),6.9,4538_1,0
2477,2477,The Man I Married (1940),6.9,4038_2,0
2478,2478,Blade (1998),7.1,12228_4,0
2479,2479,Jenseits der Träume (1999),5.4,3619_8,1
2480,2480,Zero Effect (1998),7.1,10411_3,0
2481,2481,Providence (1991),6.3,7278_1,0
2482,2482,Der Tag des Tentakel (Video Game 1993),8.5,2304_3,0
2483,2483,Megiddo - Das Ende der Welt (2001),4.1,5636_3,0
2484,2484,Moonacre (TV Series 1994– ),8.3,8833_9,1
2485,2485,ABC Weekend Specials Pippi Longstocking (TV Episode 1985),7.6,504_1,0
2486,2486,Innocence (2004),7,12313_1,0
2487,2487,The Corporation (2003),8.2,11161_1,0
2488,2488,She Hate Me (2004),5.3,72_4,0
2489,2489,Get Smart I Am Curiously Yellow (TV Episode 1970),7.9,4976_1,0
2490,2490,Der Unbeugsame (1967),8.2,10018_8,0
2491,2491,Indiana Jones und der letzte Kreuzzug (1989),8.3,12142_8,1
2492,2492,Casino (1995),8.2,4821_8,1
2493,2493,Fellinis Roma (1972),7.4,9058_2,0
2494,2494,Ein Jahr in der Hölle (1982),7.2,6347_1,0
2495,2495,James Bond 007 jagt Dr. No (1962),7.3,3346_8,1
2496,2496,Rounders (1998),7.4,1481_10,1
2497,2497,Blue Valentine (2010),7.4,10178_1,0
2498,2498,Duell - Enemy at the Gates (2001),7.6,2851_8,1
2499,2499,Die neun Pforten (1999),6.7,12095_3,0
2500,2500,Anchorman 2 (2013),6.8,11978_3,0
2501,2501,Halloween II - Das Grauen kehrt zurück (1981),6.5,7172_9,1
2502,2502,Eddie and the Cruisers (1983),6.8,8450_1,0
2503,2503,Die Goldgräber von 1935 (1935),7.7,7464_1,0
2504,2504,Ein himmlischer Liebhaber (1989),6.4,12327_1,0
2505,2505,Feld der Träume (1989),7.6,5622_4,0
2506,2506,Geheimagent (1936),6.7,9170_3,0
2507,2507,Hongkong Love Affair (1996),8.1,10955_10,0
2508,2508,Merry-Go-Round (1923),6.8,6161_2,0
2509,2509,Schweinchen Wilbur und seine Freunde (2006),6.4,11222_10,1
2510,2510,For Your Consideration (2006),6.3,3844_7,1
2511,2511,Smokin' Aces (2006),6.7,11443_3,0
2512,2512,Blutrache in New York (1950),6.5,4004_7,1
2513,2513,Xi you ji (TV Series 1986– ),8.4,11015_10,1
2514,2514,Assassin's Creed II (Video Game 2009),9.3,3860_1,1
2515,2515,Wir kaufen einen Zoo (2011),7.2,11600_2,0
2516,2516,It's Always Sunny in Philadelphia The Gang Buys a Boat (TV Episode 2010),8.8,6849_8,1
2517,2517,American Dad Hurricane! (TV Episode 2011),7.9,1966_1,0
2518,2518,Quality Street (1927),7.9,4828_8,0
2519,2519,Dark Skies (2013),6.3,675_8,1
2520,2520,Lights of New York (1928),7.6,9068_7,0
2521,2521,Charade (1963),8.1,5924_8,1
2522,2522,Shootout at Lokhandwala (2007),7,10733_10,1
2523,2523,Raiders of Tomahawk Creek (1950),6.8,8369_7,1
2524,2524,Die Tudors Destiny and Fortune (TV Episode 2008),8.8,5213_4,0
2525,2525,Spritztour (2008),6.6,2558_4,0
2526,2526,How to Make It in America (TV Series 2010– ),8,47_10,1
2527,2527,Happy Endings (TV Series 2011–2013),7.7,2601_10,0
2528,2528,Stolen (2012),5.5,7360_9,1
2529,2529,Kung Fu Panda - Ein schlagfertiges Winterfest (TV Short 2010),6.9,1289_1,0
2530,2530,The After (TV Series 2014– ),7.7,9875_4,0
2531,2531,Beach Party (1963),5.7,2449_1,0
2532,2532,Hände über der Stadt (1963),7.6,10020_8,1
2533,2533,Schussfahrt (1969),6.2,6761_3,1
2534,2534,Die fünfte Offensive (1973),6.8,7544_10,1
2535,2535,Die Unbestechlichen (1976),8,4380_3,0
2536,2536,Tote schlafen besser (1978),5.7,3946_10,1
2537,2537,Moskau glaubt den Tränen nicht (1979),8.3,6968_10,1
2538,2538,Stacy's Knights (1983),4.6,3006_2,0
2539,2539,ALF (TV Series 1986–1990),7.3,11942_1,0
2540,2540,Käpt'n Balu und seine tollkühne Crew (TV Series 1990–1991),7.8,2715_9,1
2541,2541,Bad Boys - Harte Jungs (1995),6.8,6065_4,1
2542,2542,Der perfekte Kreis (1997),8.1,6866_1,1
2543,2543,Lebe lieber ungewöhnlich (1997),6.4,6620_10,1
2544,2544,The Jerry Springer Show (TV Series 1991– ),3.8,3177_1,0
2545,2545,Poketto Monsutâ (TV Series 1997–2002),6.9,4051_10,0
2546,2546,The Corpse Vanishes (1942),4.2,880_3,0
2547,2547,Vatel (2000),6.6,6504_1,0
2548,2548,Timecode (2000),6.3,12193_3,0
2549,2549,Sleepless (2001),6.3,8570_3,0
2550,2550,Scooby-Doo (2002),4.9,8025_1,0
2551,2551,Screen Two (TV Series 1985–2002),7.5,12316_1,0
2552,2552,Bertie and Elizabeth (TV Movie 2002),7.2,10842_10,1
2553,2553,Wonderland (2003),6.6,2066_10,1
2554,2554,Brokeback Mountain (2005),7.7,4416_10,0
2555,2555,Die Chroniken von Huadu: Blade of the Rose (2004),5,5327_1,0
2556,2556,Early Today (TV Series 1999– ),6.8,3500_1,0
2557,2557,Saat po long (2005),7.2,4072_7,1
2558,2558,Tarzan in Gefahr (1948),6.6,5833_7,1
2559,2559,Goldrausch (1925),8.3,2989_8,0
2560,2560,Kukushka - Der Kuckuck (2002),7.9,1905_8,0
2561,2561,Gegen die Wand (2004),8,5421_1,0
2562,2562,La jetée (1962),8.4,1479_8,1
2563,2563,Vaastav: The Reality (1999),7.9,5092_1,0
2564,2564,Familiengrab (1976),6.8,4840_1,0
2565,2565,10 - Die Traumfrau (1979),6,54_10,1
2566,2566,Barbaras Baby - Omen III (1981),5.5,9203_9,0
2567,2567,Frankensteins Sohn (1939),7.2,3949_2,0
2568,2568,Auf Messers Schneide - Rivalen am Abgrund (1997),6.9,3615_1,0
2569,2569,Akte X: Der Film (1998),6.9,8748_10,0
2570,2570,Hilfe! Ich bin ein Fisch (2000),5.8,108_2,0
2571,2571,Dem Himmel so fern (2002),7.4,2280_4,0
2572,2572,Grand Theft Auto: Vice City (Video Game 2002),9.4,6454_3,0
2573,2573,Saved! - Die Highschool-Missionarinnen (2004),6.9,4071_1,0
2574,2574,Der Exorzismus von Emily Rose (2005),6.7,2022_9,1
2575,2575,Saw 2 (2005),6.6,2600_1,0
2576,2576,Golden Girls Dorothy's Prized Pupil (TV Episode 1987),6.8,2482_10,1
2577,2577,Die besten Jahre South by Southeast (TV Episode 1988),8.9,7347_9,1
2578,2578,The Pervert's Guide to Cinema (2006),7.8,7190_4,0
2579,2579,Tödliches Kommando - The Hurt Locker (2008),7.6,7174_7,1
2580,2580,Spartacus: Gods of the Arena (TV Mini-Series 2011),8.8,5823_3,0
2581,2581,Rauchende Colts (TV Series 1955–1975),8,8051_10,1
2582,2582,Mystery Science Theater 3000 The Atomic Brain (TV Episode 1993),8,7503_2,0
2583,2583,Chatrapathi (2005),7.5,2341_1,0
2584,2584,Intimate Portrait (TV Series 1993– ),6.8,516_9,1
2585,2585,Der Informant! (2009),6.5,8309_4,0
2586,2586,The Joneses (2009),6.5,10789_4,0
2587,2587,Movie Star - Küssen bis zum Happy End (TV Movie 2011),6.6,11286_1,0
2588,2588,Last Ounce of Courage (2012),4.2,4770_1,0
2589,2589,Jung und Leidenschaftlich - Wie das Leben so spielt (TV Series 1956–2010),6.1,7262_4,0
2590,2590,Die fantastischen Vier (TV Series 1967– ),6.8,11636_9,0
2591,2591,Unfall im Weltraum (1969),6.4,2340_1,0
2592,2592,Una lucertola con la pelle di donna (1971),7,3407_3,0
2593,2593,Die Wanderschauspieler (1975),8,2922_9,1
2594,2594,Der Mann aus Atlantis (TV Series 1977–1978),6.6,9708_2,0
2595,2595,This Old House (TV Series 1979– ),7.9,2362_3,0
2596,2596,Possession (1981),7.3,3729_8,0
2597,2597,Sophies Entscheidung (1982),7.7,2265_9,1
2598,2598,Red Dwarf (TV Series 1988– ),8.6,1439_1,0
2599,2599,Die nackte Kanone (1988),7.6,8020_2,0
2600,2600,Die Rückkehr der Höllenzombies (1988),5.7,5581_2,0
2601,2601,Undersea Kingdom (1936),4.7,6503_1,0
2602,2602,Salute Your Shorts (TV Series 1991–1992),8.4,10101_9,1
2603,2603,Sniper - Der Scharfschütze (1993),6.1,7853_8,1
2604,2604,Jumanji (1995),6.8,6229_1,0
2605,2605,Fear - Wenn Liebe Angst macht (1996),6.1,1351_7,1
2606,2606,Marx Brothers - Go West (1940),6.9,2764_10,1
2607,2607,Im Zwielicht (1998),6.2,4617_10,0
2608,2608,Die Kinder von Beirut (1998),7.7,1265_2,0
2609,2609,Fidel (TV Movie 2002),6.5,11424_4,0
2610,2610,Anthahpuram (1998),7.5,219_8,1
2611,2611,Balzac und die kleine chinesische Schneiderin (2002),7.2,2241_10,0
2612,2612,Tremors 4 - Wie alles begann (Video 2004),5.3,8400_2,0
2613,2613,Earthlings (2005),8.6,4399_1,0
2614,2614,Ein Baum wächst in Brooklyn (1945),8.2,9110_4,0
2615,2615,Ennaku 20 Unakku 18 (2004),5.3,294_1,0
2616,2616,Janghwa Hongryeonjeon (1972),5.8,4646_4,0
2617,2617,The Boy with Green Hair (1948),6.9,8267_3,0
2618,2618,Poultrygeist: Night of the Chicken Dead (2006),6.2,8829_4,0
2619,2619,Startbahn ins Glück (1948),6.7,3174_7,1
2620,2620,Warrior (2011),8.3,6557_4,0
2621,2621,Tropa de Elite 2 - O Inimigo Agora É Outro (2010),8.1,8286_4,0
2622,2622,Das Kind (2005),7.4,2611_8,1
